date,stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,Foreign_Investor_Buy,Foreign_Investor_Sell,Investment_Trust_Buy,Investment_Trust_Sell,Dealer_Self_Buy,Dealer_Self_Sell,Dealer_Hedging_Buy,Dealer_Hedging_Sell
2021-10-06,0050,104000,31000,12000,0,123000,329250000,29421000,225000,237000,0,29409000,3987627,0,972181.0,17646000.0,972181.0,17646000.0,972181.0,17646000.0,972181.0,17646000.0
2021-10-07,0050,123000,10000,16000,0,117000,330000000,29409000,45000,500000,0,28954000,4075025,0,4483800.0,3515000.0,4483800.0,3515000.0,4483800.0,3515000.0,4483800.0,3515000.0
2021-10-08,0050,117000,21000,2000,2000,134000,328875000,28954000,0,477000,0,28477000,4084587,0,1220218.0,5855908.0,1220218.0,5855908.0,1220218.0,5855908.0,1220218.0,5855908.0
2021-10-12,0050,134000,4000,17000,0,121000,330125000,28477000,115000,0,0,28592000,4127712,0,1491797.0,7841699.0,1491797.0,7841699.0,1491797.0,7841699.0,1491797.0,7841699.0
2021-10-13,0050,121000,24000,1000,0,144000,330250000,28592000,0,2000,0,28590000,4016381,0,1063993.0,2786294.0,1063993.0,2786294.0,1063993.0,2786294.0,1063993.0,2786294.0
2021-10-14,0050,144000,3000,17000,0,130000,330250000,28590000,0,100000,0,28490000,3831056,0,510252.0,536398.0,510252.0,536398.0,510252.0,536398.0,510252.0,536398.0
2021-10-15,0050,130000,34000,9000,0,155000,331250000,28490000,258000,7565000,0,21183000,3802296,0,5629337.0,645617.0,5629337.0,645617.0,5629337.0,645617.0,5629337.0,645617.0
2021-10-18,0050,155000,8000,5000,0,158000,331250000,21183000,0,21000,0,21162000,3668366,0,627662.0,704846.0,627662.0,704846.0,627662.0,704846.0,627662.0,704846.0
2021-10-19,0050,158000,9000,16000,0,151000,329250000,21162000,10000,0,0,21172000,3682846,0,6150015.0,582121.0,6150015.0,582121.0,6150015.0,582121.0,6150015.0,582121.0
2021-10-20,0050,151000,45000,1000,0,195000,329750000,21172000,130000,0,0,21302000,3714150,0,10317081.0,4708100.0,10317081.0,4708100.0,10317081.0,4708100.0,10317081.0,4708100.0
2021-10-21,0050,195000,12000,4000,0,203000,328250000,21302000,10000,0,0,21312000,3704241,0,8512672.0,731995.0,8512672.0,731995.0,8512672.0,731995.0,8512672.0,731995.0
2021-10-22,0050,203000,35000,16000,0,222000,327000000,21312000,135000,1511000,0,19936000,3673319,0,3085863.0,467048.0,3085863.0,467048.0,3085863.0,467048.0,3085863.0,467048.0
2021-10-25,0050,222000,4000,16000,0,210000,326250000,19936000,20000,560000,0,19396000,3676149,0,4198500.0,480548.0,4198500.0,480548.0,4198500.0,480548.0,4198500.0,480548.0
2021-10-26,0050,210000,5000,14000,0,201000,326250000,19396000,0,0,0,19396000,3752184,0,5438289.0,319508.0,5438289.0,319508.0,5438289.0,319508.0,5438289.0,319508.0
2021-10-27,0050,201000,0,1000,0,200000,325875000,19396000,0,0,0,19396000,3795810,0,4464784.0,344516.0,4464784.0,344516.0,4464784.0,344516.0,4464784.0,344516.0
2021-10-28,0050,200000,0,1000,0,199000,325125000,19396000,6000,703000,0,18699000,3808299,0,2842214.0,1495731.0,2842214.0,1495731.0,2842214.0,1495731.0,2842214.0,1495731.0
2021-10-29,0050,199000,2000,25000,0,176000,325375000,18699000,78000,0,0,18777000,3834622,0,31297.0,1483001.0,31297.0,1483001.0,31297.0,1483001.0,31297.0,1483001.0
2021-11-01,0050,176000,6000,2000,0,180000,325375000,18777000,0,0,0,18777000,3744689,0,512329.0,61006.0,512329.0,61006.0,512329.0,61006.0,512329.0,61006.0
2021-11-02,0050,180000,2000,1000,0,181000,324625000,18777000,0,20000,0,18757000,3704211,0,1619506.0,526120.0,1619506.0,526120.0,1619506.0,526120.0,1619506.0,526120.0
2021-11-03,0050,181000,1000,0,0,182000,323625000,18757000,25000,0,0,18782000,3689622,0,590935.0,213010.0,590935.0,213010.0,590935.0,213010.0,590935.0,213010.0
2021-11-04,0050,182000,7000,1000,0,188000,323625000,18782000,11000,50000,0,18743000,3465399,0,195948.0,412608.0,195948.0,412608.0,195948.0,412608.0,195948.0,412608.0
2021-11-05,0050,188000,5000,46000,0,147000,323625000,18743000,11000,15000,0,18739000,3522798,0,7039113.0,263551.0,7039113.0,263551.0,7039113.0,263551.0,7039113.0,263551.0
2021-11-08,0050,147000,7000,5000,0,149000,322625000,18739000,0,253000,0,18486000,3537036,0,1564183.0,163314.0,1564183.0,163314.0,1564183.0,163314.0,1564183.0,163314.0
2021-11-09,0050,149000,11000,1000,1000,158000,322625000,18486000,0,78000,0,18408000,3546861,0,6973682.0,176530.0,6973682.0,176530.0,6973682.0,176530.0,6973682.0,176530.0
2021-11-10,0050,158000,8000,1000,0,165000,316375000,18408000,0,136000,0,18272000,3423846,0,3218056.0,541266.0,3218056.0,541266.0,3218056.0,541266.0,3218056.0,541266.0
2021-11-11,0050,165000,3000,4000,0,164000,315625000,18272000,0,76000,0,18196000,3155159,0,66079.0,156116.0,66079.0,156116.0,66079.0,156116.0,66079.0,156116.0
2021-11-12,0050,164000,3000,6000,0,161000,316750000,18196000,42000,2768000,0,15470000,3044829,0,2496317.0,447264.0,2496317.0,447264.0,2496317.0,447264.0,2496317.0,447264.0
2021-11-15,0050,161000,5000,1000,0,165000,312125000,15470000,16000,0,0,15486000,2823246,0,2746941.0,807579.0,2746941.0,807579.0,2746941.0,807579.0,2746941.0,807579.0
2021-11-16,0050,165000,2000,19000,0,148000,313625000,15486000,187000,0,0,15673000,2640385,0,2587960.0,1430423.0,2587960.0,1430423.0,2587960.0,1430423.0,2587960.0,1430423.0
2021-11-17,0050,148000,0,19000,0,129000,312125000,15673000,304000,0,0,15977000,2632120,0,25396117.0,20542666.0,25396117.0,20542666.0,25396117.0,20542666.0,25396117.0,20542666.0
2021-11-18,0050,129000,1000,2000,0,128000,312125000,15977000,2000,0,0,15979000,2466689,0,3879038.0,72533.0,3879038.0,72533.0,3879038.0,72533.0,3879038.0,72533.0
2021-11-19,0050,128000,1000,1000,0,128000,311375000,15979000,80000,2397000,0,13662000,2390962,0,2600246.0,109560.0,2600246.0,109560.0,2600246.0,109560.0,2600246.0,109560.0
2021-11-22,0050,128000,1000,1000,0,128000,311375000,13662000,0,200000,0,13462000,2349766,0,1555720.0,539128.0,1555720.0,539128.0,1555720.0,539128.0,1555720.0,539128.0
2021-11-23,0050,128000,3000,1000,0,130000,310750000,13462000,0,0,0,13462000,2280896,0,939328.0,1418903.0,939328.0,1418903.0,939328.0,1418903.0,939328.0,1418903.0
2021-11-24,0050,130000,1000,1000,0,130000,311000000,13462000,0,0,0,13462000,2255724,0,79816.0,746993.0,79816.0,746993.0,79816.0,746993.0,79816.0,746993.0
2021-11-25,0050,130000,2000,1000,0,131000,311000000,13462000,0,0,0,13462000,2247434,0,53661.0,711870.0,53661.0,711870.0,53661.0,711870.0,53661.0,711870.0
2021-11-26,0050,131000,5000,4000,0,132000,311000000,13462000,586000,0,0,14048000,2236091,0,121810.0,7372413.0,121810.0,7372413.0,121810.0,7372413.0,121810.0,7372413.0
2021-11-29,0050,132000,4000,7000,0,129000,311000000,14048000,694000,0,0,14742000,2296932,0,762437.0,3617538.0,762437.0,3617538.0,762437.0,3617538.0,762437.0,3617538.0
2021-11-30,0050,129000,5000,26000,0,108000,311000000,14742000,440000,344000,0,14838000,2315664,0,326830.0,5290156.0,326830.0,5290156.0,326830.0,5290156.0,326830.0,5290156.0
2021-12-01,0050,108000,0,2000,0,106000,311000000,14838000,44000,0,0,14882000,2212213,0,276534.0,321988.0,276534.0,321988.0,276534.0,321988.0,276534.0,321988.0
2021-12-02,0050,106000,11000,3000,0,114000,311000000,14882000,70000,0,0,14952000,2170620,0,5867501.0,117311.0,5867501.0,117311.0,5867501.0,117311.0,5867501.0,117311.0
2021-12-03,0050,114000,0,0,0,114000,312250000,14952000,247000,0,0,15199000,2166873,0,1673593.0,734181.0,1673593.0,734181.0,1673593.0,734181.0,1673593.0,734181.0
2021-12-06,0050,114000,0,1000,0,113000,312250000,15199000,0,0,0,15199000,2132259,0,554592.0,1325996.0,554592.0,1325996.0,554592.0,1325996.0,554592.0,1325996.0
2021-12-07,0050,113000,1000,1000,0,113000,312250000,15199000,0,0,0,15199000,2055862,0,557372.0,1206997.0,557372.0,1206997.0,557372.0,1206997.0,557372.0,1206997.0
2021-12-08,0050,113000,5000,5000,0,113000,312250000,15199000,0,0,0,15199000,2092417,0,3877668.0,87051.0,3877668.0,87051.0,3877668.0,87051.0,3877668.0,87051.0
2021-12-09,0050,113000,15000,0,0,128000,312250000,15199000,0,0,0,15199000,2093192,0,958199.0,429000.0,958199.0,429000.0,958199.0,429000.0,958199.0,429000.0
2021-12-10,0050,128000,1000,0,0,129000,315000000,15199000,0,2007000,0,13192000,2076100,0,611987.0,173300.0,611987.0,173300.0,611987.0,173300.0,611987.0,173300.0
2021-12-13,0050,129000,0,2000,0,127000,315000000,13192000,31000,0,0,13223000,2092275,0,778939.0,314035.0,778939.0,314035.0,778939.0,314035.0,778939.0,314035.0
2021-12-14,0050,127000,0,10000,0,117000,315000000,13223000,49000,0,0,13272000,2101006,0,48332.0,863239.0,48332.0,863239.0,48332.0,863239.0,48332.0,863239.0
2021-12-15,0050,117000,2000,14000,0,105000,315000000,13272000,0,0,0,13272000,2178186,0,1685791.0,6817000.0,1685791.0,6817000.0,1685791.0,6817000.0,1685791.0,6817000.0
2021-12-16,0050,105000,4000,3000,0,106000,310500000,13272000,68000,0,0,13340000,2209200,0,254225.0,286010.0,254225.0,286010.0,254225.0,286010.0,254225.0,286010.0
2021-12-17,0050,106000,2000,1000,0,107000,310500000,13340000,351000,500000,0,13191000,2142443,0,412121.0,367652.0,412121.0,367652.0,412121.0,367652.0,412121.0,367652.0
2021-12-20,0050,107000,0,7000,0,100000,309250000,13191000,0,0,0,13191000,2111055,0,105085.0,700000.0,105085.0,700000.0,105085.0,700000.0,105085.0,700000.0
2021-12-21,0050,100000,1000,0,0,101000,309250000,13191000,0,796000,0,12395000,2049622,0,779201.0,136131.0,779201.0,136131.0,779201.0,136131.0,779201.0,136131.0
2021-12-22,0050,101000,5000,0,0,106000,309250000,12395000,6000,0,0,12401000,2035137,0,643037.0,56340.0,643037.0,56340.0,643037.0,56340.0,643037.0,56340.0
2021-12-23,0050,106000,15000,2000,0,119000,309250000,12401000,0,500000,0,11901000,2130302,0,9020072.0,89670.0,9020072.0,89670.0,9020072.0,89670.0,9020072.0,89670.0
2021-12-24,0050,119000,7000,2000,0,124000,308250000,11901000,93000,0,0,11994000,2199516,0,8459644.0,404800.0,8459644.0,404800.0,8459644.0,404800.0,8459644.0,404800.0
2021-12-27,0050,124000,7000,2000,0,129000,306750000,11994000,0,0,0,11994000,2200095,0,2793052.0,127352.0,2793052.0,127352.0,2793052.0,127352.0,2793052.0,127352.0
2021-12-28,0050,129000,2000,4000,0,127000,305875000,11994000,152000,0,0,12146000,2368843,0,15002888.0,746100.0,15002888.0,746100.0,15002888.0,746100.0,15002888.0,746100.0
2021-12-29,0050,127000,8000,4000,0,131000,303750000,12146000,107000,63000,0,12190000,2320494,0,14935599.0,448100.0,14935599.0,448100.0,14935599.0,448100.0,14935599.0,448100.0
2021-12-30,0050,131000,5000,0,0,136000,302250000,12190000,842000,0,0,13032000,2322279,0,1640445.0,529530.0,1640445.0,529530.0,1640445.0,529530.0,1640445.0,529530.0
2022-01-03,0050,136000,2000,9000,0,129000,302250000,13032000,22000,1200000,0,11854000,2330389,0,1928567.0,344311.0,1928567.0,344311.0,1928567.0,344311.0,1928567.0,344311.0
2022-01-04,0050,129000,6000,3000,0,132000,300000000,11854000,90000,0,0,11944000,2392932,0,5511186.0,1142231.0,5511186.0,1142231.0,5511186.0,1142231.0,5511186.0,1142231.0
2022-01-05,0050,132000,8000,5000,0,135000,297500000,11944000,252000,0,0,12196000,2463222,0,7868375.0,1478954.0,7868375.0,1478954.0,7868375.0,1478954.0,7868375.0,1478954.0
2022-01-06,0050,135000,4000,3000,0,136000,297500000,12196000,33000,0,0,12229000,2521826,0,1167386.0,512662.0,1167386.0,512662.0,1167386.0,512662.0,1167386.0,512662.0
2022-01-07,0050,136000,5000,3000,0,138000,297500000,12229000,178000,0,0,12407000,2570055,0,481525.0,3289102.0,481525.0,3289102.0,481525.0,3289102.0,481525.0,3289102.0
2022-01-10,0050,138000,5000,5000,0,138000,295875000,12407000,900000,30000,0,13277000,2603910,0,446822.0,7701870.0,446822.0,7701870.0,446822.0,7701870.0,446822.0,7701870.0
2022-01-11,0050,138000,2000,9000,0,131000,292875000,13277000,1508000,0,0,14785000,2668402,0,1053503.0,9120607.0,1053503.0,9120607.0,1053503.0,9120607.0,1053503.0,9120607.0
2022-01-12,0050,131000,2000,7000,0,126000,293000000,14785000,597000,61000,0,15321000,2666270,0,382016.0,1926333.0,382016.0,1926333.0,382016.0,1926333.0,382016.0,1926333.0
2022-01-13,0050,126000,2000,17000,0,111000,293000000,15321000,89000,50000,0,15360000,2699781,0,921115.0,2045673.0,921115.0,2045673.0,921115.0,2045673.0,921115.0,2045673.0
2022-01-14,0050,111000,1000,35000,0,77000,291500000,15360000,1029000,60000,0,16329000,2712449,0,1267216.0,1754790.0,1267216.0,1754790.0,1267216.0,1754790.0,1267216.0,1754790.0
2022-01-17,0050,77000,0,77000,0,0,288500000,16329000,321000,19000,0,16631000,2735007,0,578429.0,1007400.0,578429.0,1007400.0,578429.0,1007400.0,578429.0,1007400.0
2022-01-18,0050,0,0,0,0,0,287500000,16631000,1538000,18000,0,18151000,2842517,0,415633.0,4824118.0,415633.0,4824118.0,415633.0,4824118.0,415633.0,4824118.0
2022-01-19,0050,0,0,0,0,0,286875000,18151000,1127000,0,0,19278000,2964650,0,494317.0,7224420.0,494317.0,7224420.0,494317.0,7224420.0,494317.0,7224420.0
2022-01-20,0050,0,0,0,0,0,287500000,19278000,100000,0,0,19378000,3021268,0,949358.0,3779071.0,949358.0,3779071.0,949358.0,3779071.0,949358.0,3779071.0
2022-01-21,0050,0,7000,0,0,7000,293500000,19378000,2884000,0,0,22262000,3299274,0,1528735.0,8707000.0,1528735.0,8707000.0,1528735.0,8707000.0,1528735.0,8707000.0
2022-01-24,0050,7000,43000,2000,0,48000,293750000,22262000,280000,0,0,22542000,3402580,0,878354.0,2165192.0,878354.0,2165192.0,878354.0,2165192.0,878354.0,2165192.0
2022-01-25,0050,48000,7000,22000,0,33000,295875000,22542000,2960000,0,0,25502000,3611443,0,706724.0,15720000.0,706724.0,15720000.0,706724.0,15720000.0,706724.0,15720000.0
2022-01-26,0050,33000,11000,5000,0,39000,300250000,25502000,2641000,0,0,28143000,3746760,0,308394.0,8900030.0,308394.0,8900030.0,308394.0,8900030.0,308394.0,8900030.0
2022-02-07,0050,39000,3000,0,0,42000,307750000,28143000,1363000,0,0,29506000,3898709,0,2734116.0,14680450.0,2734116.0,14680450.0,2734116.0,14680450.0,2734116.0,14680450.0
2022-02-08,0050,42000,39000,17000,0,64000,315375000,29506000,739000,0,0,30245000,3956290,0,1164528.0,4165060.0,1164528.0,4165060.0,1164528.0,4165060.0,1164528.0,4165060.0
2022-02-09,0050,64000,28000,6000,0,86000,318250000,30245000,32000,1000000,0,29277000,3991197,0,524871.0,2603040.0,524871.0,2603040.0,524871.0,2603040.0,524871.0,2603040.0
2022-02-10,0050,86000,30000,2000,0,114000,318500000,29277000,0,4603000,0,24674000,4008623,0,790603.0,1840239.0,790603.0,1840239.0,790603.0,1840239.0,790603.0,1840239.0
2022-02-11,0050,114000,14000,6000,0,122000,318500000,24674000,29000,0,0,24703000,3987017,0,604007.0,578000.0,604007.0,578000.0,604007.0,578000.0,604007.0,578000.0
2022-02-14,0050,122000,10000,22000,0,110000,321250000,24703000,16000,700000,0,24019000,4074625,0,516383.0,7736148.0,516383.0,7736148.0,516383.0,7736148.0,516383.0,7736148.0
2022-02-15,0050,110000,14000,21000,0,103000,322750000,24019000,112000,8000,0,24123000,4014851,0,274231.0,5784035.0,274231.0,5784035.0,274231.0,5784035.0,274231.0,5784035.0
2022-02-16,0050,103000,13000,3000,0,113000,322750000,24123000,4000,0,0,24127000,3955834,0,565580.0,948120.0,565580.0,948120.0,565580.0,948120.0,565580.0,948120.0
2022-02-17,0050,113000,17000,0,0,130000,322875000,24127000,19000,0,0,24146000,3939064,0,879972.0,532400.0,879972.0,532400.0,879972.0,532400.0,879972.0,532400.0
2022-02-18,0050,130000,4000,34000,0,100000,322875000,24146000,7000,0,0,24153000,3750868,0,93606.0,1297000.0,93606.0,1297000.0,93606.0,1297000.0,93606.0,1297000.0
2022-02-21,0050,100000,10000,4000,0,106000,322875000,24153000,26000,0,0,24179000,3570870,0,254283.0,2608800.0,254283.0,2608800.0,254283.0,2608800.0,254283.0,2608800.0
2022-02-22,0050,106000,8000,18000,0,96000,324125000,24179000,0,3679000,0,20500000,3714806,0,493094.0,15875000.0,493094.0,15875000.0,493094.0,15875000.0,493094.0,15875000.0
2022-02-23,0050,96000,24000,2000,0,118000,326125000,20500000,0,0,0,20500000,3692195,0,153980.0,2112000.0,153980.0,2112000.0,153980.0,2112000.0,153980.0,2112000.0
2022-02-24,0050,118000,66000,12000,0,172000,330000000,20500000,3722000,0,0,24222000,3918226,0,1022992.0,17721115.0,1022992.0,17721115.0,1022992.0,17721115.0,1022992.0,17721115.0
2022-02-25,0050,172000,27000,33000,0,166000,335500000,24222000,3241000,74000,0,27389000,4048236,0,823621.0,14201000.0,823621.0,14201000.0,823621.0,14201000.0,823621.0,14201000.0
2022-03-01,0050,166000,18000,11000,0,173000,338625000,27389000,979000,0,0,28368000,4044330,0,731165.0,2024130.0,731165.0,2024130.0,731165.0,2024130.0,731165.0,2024130.0
2022-03-02,0050,173000,8000,0,0,181000,338875000,28368000,40000,0,0,28408000,4037759,0,330705.0,3294000.0,330705.0,3294000.0,330705.0,3294000.0,330705.0,3294000.0
2022-03-03,0050,181000,3000,1000,0,183000,338875000,28408000,3000,220000,0,28191000,3925392,0,206984.0,3222040.0,206984.0,3222040.0,206984.0,3222040.0,206984.0,3222040.0
2022-03-04,0050,183000,28000,9000,0,202000,342250000,28191000,380000,0,0,28571000,3888384,0,398792.0,10037000.0,398792.0,10037000.0,398792.0,10037000.0,398792.0,10037000.0
2022-03-07,0050,202000,89000,9000,0,282000,353000000,28571000,1382000,0,0,29953000,4359441,0,1294951.0,45967425.0,1294951.0,45967425.0,1294951.0,45967425.0,1294951.0,45967425.0
2022-03-08,0050,282000,78000,72000,0,288000,374125000,29953000,708000,0,0,30661000,4745107,0,1405725.0,18691900.0,1405725.0,18691900.0,1405725.0,18691900.0,1405725.0,18691900.0
2022-03-09,0050,288000,49000,5000,0,332000,393625000,30661000,169000,8000,0,30822000,4867670,0,1103996.0,16101000.0,1103996.0,16101000.0,1103996.0,16101000.0,1103996.0,16101000.0
2022-03-10,0050,332000,91000,63000,0,360000,400125000,30822000,0,0,0,30822000,4947419,0,511596.0,2709448.0,511596.0,2709448.0,511596.0,2709448.0,511596.0,2709448.0
2022-03-11,0050,360000,75000,113000,0,322000,405250000,30822000,29000,5630000,0,25221000,4917365,0,457612.0,7074150.0,457612.0,7074150.0,457612.0,7074150.0,457612.0,7074150.0
2022-03-14,0050,322000,37000,21000,0,338000,407500000,25221000,192000,0,0,25413000,4855490,0,192680.0,5504190.0,192680.0,5504190.0,192680.0,5504190.0,192680.0,5504190.0
2022-03-15,0050,338000,52000,46000,0,344000,395875000,25413000,189000,0,0,25602000,4951607,0,361469.0,17375090.0,361469.0,17375090.0,361469.0,17375090.0,361469.0,17375090.0
2022-03-16,0050,344000,13000,8000,0,349000,399375000,25602000,640000,0,0,26242000,4830494,0,1303515.0,12181111.0,1303515.0,12181111.0,1303515.0,12181111.0,1303515.0,12181111.0
2022-03-17,0050,349000,125000,12000,0,462000,388750000,26242000,405000,58000,0,26589000,4837420,0,3683049.0,536241.0,3683049.0,536241.0,3683049.0,536241.0,3683049.0,536241.0
2022-03-18,0050,462000,90000,13000,0,539000,389250000,26589000,548000,186000,0,26951000,4710713,0,6446709.0,3528300.0,6446709.0,3528300.0,6446709.0,3528300.0,6446709.0,3528300.0
2022-03-21,0050,539000,31000,3000,0,567000,389000000,26951000,657000,0,0,27608000,4605833,0,2593307.0,815300.0,2593307.0,815300.0,2593307.0,815300.0,2593307.0,815300.0
2022-03-22,0050,567000,12000,10000,0,569000,390875000,27608000,13000,1954000,0,25667000,4415218,0,430329.0,1697000.0,430329.0,1697000.0,430329.0,1697000.0,430329.0,1697000.0
2022-03-23,0050,569000,24000,52000,0,541000,390875000,25667000,0,40000,0,25627000,4406323,0,2338989.0,524301.0,2338989.0,524301.0,2338989.0,524301.0,2338989.0,524301.0
2022-03-24,0050,541000,50000,32000,0,559000,390750000,25627000,0,500000,0,25127000,4366414,0,662241.0,557000.0,662241.0,557000.0,662241.0,557000.0,662241.0,557000.0
2022-03-25,0050,559000,12000,6000,0,565000,390625000,25127000,90000,810000,0,24407000,4353907,0,604262.0,303405.0,604262.0,303405.0,604262.0,303405.0,604262.0,303405.0
2022-03-28,0050,565000,3000,37000,0,531000,392250000,24407000,0,0,0,24407000,4420293,0,739908.0,6435005.0,739908.0,6435005.0,739908.0,6435005.0,739908.0,6435005.0
2022-03-29,0050,531000,22000,1000,0,552000,392250000,24407000,0,20000,0,24387000,4357661,0,228485.0,3575200.0,228485.0,3575200.0,228485.0,3575200.0,228485.0,3575200.0
2022-03-30,0050,552000,56000,95000,0,513000,392250000,24387000,2000,435000,0,23954000,4361250,0,1402000.0,63441.0,1402000.0,63441.0,1402000.0,63441.0,1402000.0,63441.0
2022-03-31,0050,513000,11000,5000,0,519000,392250000,23954000,14000,0,0,23968000,4329674,0,621455.0,129000.0,621455.0,129000.0,621455.0,129000.0,621455.0,129000.0
2022-04-01,0050,519000,3000,24000,0,498000,392250000,23968000,253000,1570000,0,22651000,4360261,0,136432.0,4976955.0,136432.0,4976955.0,136432.0,4976955.0,136432.0,4976955.0
2022-04-06,0050,498000,60000,25000,0,533000,395000000,22651000,109000,20000,0,22740000,4442237,0,341528.0,8104501.0,341528.0,8104501.0,341528.0,8104501.0,341528.0,8104501.0
2022-04-07,0050,533000,38000,72000,0,499000,395125000,22740000,778000,0,0,23518000,4560966,0,214101.0,9169198.0,214101.0,9169198.0,214101.0,9169198.0,214101.0,9169198.0
2022-04-08,0050,499000,21000,31000,0,489000,395750000,23518000,190000,0,0,23708000,4447625,0,206598.0,4178161.0,206598.0,4178161.0,206598.0,4178161.0,206598.0,4178161.0
2022-04-11,0050,489000,15000,14000,0,490000,394125000,23708000,896000,0,0,24604000,4584097,0,453144.0,10987470.0,453144.0,10987470.0,453144.0,10987470.0,453144.0,10987470.0
2022-04-12,0050,490000,15000,9000,0,496000,398625000,24604000,1528000,0,0,26132000,4410511,0,838093.0,6919006.0,838093.0,6919006.0,838093.0,6919006.0,838093.0,6919006.0
2022-04-13,0050,496000,45000,10000,0,531000,399375000,26132000,150000,0,0,26282000,4235656,0,2214267.0,655050.0,2214267.0,655050.0,2214267.0,655050.0,2214267.0,655050.0
2022-04-14,0050,531000,25000,21000,0,535000,400125000,26282000,417000,0,0,26699000,4201062,0,450896.0,1458000.0,450896.0,1458000.0,450896.0,1458000.0,450896.0,1458000.0
2022-04-15,0050,535000,20000,172000,0,383000,400875000,26699000,4310000,1000000,0,30009000,4356624,0,316214.0,13522700.0,316214.0,13522700.0,316214.0,13522700.0,316214.0,13522700.0
2022-04-18,0050,383000,27000,26000,0,384000,404250000,30009000,4566000,20000,0,34555000,4504153,0,666191.0,9656000.0,666191.0,9656000.0,666191.0,9656000.0,666191.0,9656000.0
2022-04-19,0050,384000,42000,16000,0,410000,407250000,34555000,21000,0,0,34576000,4455654,0,566926.0,6904000.0,566926.0,6904000.0,566926.0,6904000.0,566926.0,6904000.0
2022-04-20,0050,410000,17000,9000,0,418000,409875000,34576000,39000,0,0,34615000,3952379,0,2476837.0,4106450.0,2476837.0,4106450.0,2476837.0,4106450.0,2476837.0,4106450.0
2022-04-21,0050,418000,10000,21000,0,407000,409875000,34615000,0,6696000,0,27919000,3532176,0,266171.0,684090.0,266171.0,684090.0,266171.0,684090.0,266171.0,684090.0
2022-04-22,0050,407000,43000,36000,0,414000,411750000,27919000,245000,0,0,28164000,3429595,0,472746.0,7897021.0,472746.0,7897021.0,472746.0,7897021.0,472746.0,7897021.0
2022-04-25,0050,414000,74000,13000,0,475000,414875000,28164000,2106000,0,0,30270000,3628404,0,618741.0,26078054.0,618741.0,26078054.0,618741.0,26078054.0,618741.0,26078054.0
2022-04-26,0050,475000,45000,55000,0,465000,416250000,30270000,1173000,0,0,31443000,3613952,0,155919.0,5520369.0,155919.0,5520369.0,155919.0,5520369.0,155919.0,5520369.0
2022-04-27,0050,465000,9000,26000,0,448000,422000000,31443000,2485000,0,0,33928000,3834557,0,1079486.0,18721700.0,1079486.0,18721700.0,1079486.0,18721700.0,1079486.0,18721700.0
2022-04-28,0050,448000,24000,9000,0,463000,422250000,33928000,258000,0,0,34186000,3693106,0,912512.0,7500711.0,912512.0,7500711.0,912512.0,7500711.0,912512.0,7500711.0
2022-04-29,0050,463000,47000,16000,0,494000,423625000,34186000,20000,0,0,34206000,3612175,0,1062349.0,1868000.0,1062349.0,1868000.0,1062349.0,1868000.0,1062349.0,1868000.0
2022-05-03,0050,494000,58000,17000,0,535000,423625000,34206000,190000,0,0,34396000,3537792,0,541381.0,2153000.0,541381.0,2153000.0,541381.0,2153000.0,541381.0,2153000.0
2022-05-04,0050,535000,12000,44000,0,503000,423625000,34396000,0,0,0,34396000,3511285,0,2370274.0,167360.0,2370274.0,167360.0,2370274.0,167360.0,2370274.0,167360.0
2022-05-05,0050,503000,65000,11000,0,557000,423625000,34396000,30000,641000,0,33785000,3495660,0,828885.0,742000.0,828885.0,742000.0,828885.0,742000.0,828885.0,742000.0
2022-05-06,0050,557000,8000,61000,0,504000,426125000,33785000,409000,50000,0,34144000,3621190,0,602148.0,14079400.0,602148.0,14079400.0,602148.0,14079400.0,602148.0,14079400.0
2022-05-09,0050,504000,26000,6000,0,524000,429500000,34144000,582000,0,0,34726000,3657430,0,350077.0,6102200.0,350077.0,6102200.0,350077.0,6102200.0,350077.0,6102200.0
2022-05-10,0050,524000,10000,82000,0,452000,429750000,34726000,0,0,0,34726000,3761286,0,2531303.0,4484165.0,2531303.0,4484165.0,2531303.0,4484165.0,2531303.0,4484165.0
2022-05-11,0050,452000,35000,16000,1000,470000,431000000,34726000,91000,0,0,34817000,3795123,0,1462648.0,3783000.0,1462648.0,3783000.0,1462648.0,3783000.0,1462648.0,3783000.0
2022-05-12,0050,470000,23000,34000,0,459000,431000000,34817000,132000,0,0,34949000,3820110,0,305572.0,7970000.0,305572.0,7970000.0,305572.0,7970000.0,305572.0,7970000.0
2022-05-13,0050,459000,11000,12000,0,458000,430625000,34949000,564000,2813000,0,32700000,3826991,0,518745.0,2178100.0,518745.0,2178100.0,518745.0,2178100.0,518745.0,2178100.0
2022-05-16,0050,458000,55000,21000,0,492000,431875000,32700000,959000,1302000,0,32357000,3802866,0,405081.0,1783150.0,405081.0,1783150.0,405081.0,1783150.0,405081.0,1783150.0
2022-05-17,0050,492000,80000,14000,0,558000,431875000,32357000,3000,0,0,32360000,3809372,0,420514.0,1391007.0,420514.0,1391007.0,420514.0,1391007.0,420514.0,1391007.0
