date,stock_id,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering,Foreign_Investor_Buy,Foreign_Investor_Sell,Investment_Trust_Buy,Investment_Trust_Sell,Dealer_Self_Buy,Dealer_Self_Sell,Dealer_Hedging_Buy,Dealer_Hedging_Sell
2022-06-24,00878,1504000,1000,26000,0,1479000,1147572500,98605000,250000,0,0,98855000,12727371,0,4250087.0,1731200.0,4250087.0,1731200.0,4250087.0,1731200.0,4250087.0,1731200.0
2022-06-27,00878,1479000,0,1000,0,1478000,1152697500,98855000,0,2700000,0,96155000,12552027,0,3115487.0,2000.0,3115487.0,2000.0,3115487.0,2000.0,3115487.0,2000.0
2022-06-28,00878,1478000,1000,0,0,1479000,1157572500,96155000,0,0,0,96155000,11905095,0,40645.0,379400.0,40645.0,379400.0,40645.0,379400.0,40645.0,379400.0
2022-06-29,00878,1479000,0,0,0,1479000,1160322500,96155000,0,15832000,0,80323000,11374503,0,161258.0,627000.0,161258.0,627000.0,161258.0,627000.0,161258.0,627000.0
2022-06-30,00878,1479000,0,0,0,1479000,1182822500,80323000,10755000,4000000,0,87078000,11712566,0,527351.0,23534200.0,527351.0,23534200.0,527351.0,23534200.0,527351.0,23534200.0
2022-07-01,00878,1479000,52000,0,0,1531000,1193072500,87078000,4668000,0,0,91746000,12063693,0,1211828.0,3154600.0,1211828.0,3154600.0,1211828.0,3154600.0,1211828.0,3154600.0
2022-07-04,00878,1531000,2000,0,0,1533000,1201822500,91746000,363000,0,0,92109000,12382630,0,1352433.0,1053000.0,1352433.0,1053000.0,1352433.0,1053000.0,1352433.0,1053000.0
2022-07-05,00878,1533000,2000,1000,0,1534000,1206197500,92109000,255000,20000000,0,72364000,12409905,0,3985617.0,1113000.0,3985617.0,1113000.0,3985617.0,1113000.0,3985617.0,1113000.0
2022-07-06,00878,1534000,2000,4000,0,1532000,1211697500,72364000,7404000,0,0,79768000,12595002,0,1534559.0,15260500.0,1534559.0,15260500.0,1534559.0,15260500.0,1534559.0,15260500.0
2022-07-07,00878,1532000,1000,12000,0,1521000,1219822500,79768000,3684000,4015000,0,79437000,12799530,0,1886650.0,2105000.0,1886650.0,2105000.0,1886650.0,2105000.0,1886650.0,2105000.0
2022-07-08,00878,1521000,0,0,0,1521000,1225072500,79437000,3037000,500000,0,81974000,12896296,0,1955879.0,3640000.0,1955879.0,3640000.0,1955879.0,3640000.0,1955879.0,3640000.0
2022-07-11,00878,1521000,0,1000,0,1520000,1228197500,81974000,2237000,500000,0,83711000,12947056,0,2085127.0,1674000.0,2085127.0,1674000.0,2085127.0,1674000.0,2085127.0,1674000.0
2022-07-12,00878,1520000,4000,1000,0,1523000,1245822500,83711000,5572000,0,0,89283000,13398598,0,3200138.0,19175000.0,3200138.0,19175000.0,3200138.0,19175000.0,3200138.0,19175000.0
2022-07-13,00878,1523000,10000,1000,0,1532000,1249072500,89283000,0,14187000,0,75096000,13431965,0,4577764.0,2926000.0,4577764.0,2926000.0,4577764.0,2926000.0,4577764.0,2926000.0
2022-07-14,00878,1532000,6000,0,0,1538000,1253072500,75096000,0,0,0,75096000,13580360,0,2151054.0,12946500.0,2151054.0,12946500.0,2151054.0,12946500.0,2151054.0,12946500.0
2022-07-15,00878,1538000,0,13000,0,1525000,1256822500,75096000,296000,500000,0,74892000,13826494,0,1908510.0,8078000.0,1908510.0,8078000.0,1908510.0,8078000.0,1908510.0,8078000.0
2022-07-18,00878,1525000,12000,1000,0,1536000,1266322500,74892000,0,2300000,0,72592000,13809843,0,1017403.0,5449000.0,1017403.0,5449000.0,1017403.0,5449000.0,1017403.0,5449000.0
2022-07-19,00878,1536000,3000,3000,0,1536000,1268322500,72592000,0,0,0,72592000,13747931,0,564200.0,1702000.0,564200.0,1702000.0,564200.0,1702000.0,564200.0,1702000.0
2022-07-20,00878,1536000,2000,1000,1398000,139000,1271447500,72592000,1786000,0,0,74378000,14011963,0,2326314.0,4323100.0,2326314.0,4323100.0,2326314.0,4323100.0,2326314.0,4323100.0
2022-07-21,00878,139000,8000,0,0,147000,1274947500,74378000,80000,0,0,74458000,13972831,0,1717600.0,2918100.0,1717600.0,2918100.0,1717600.0,2918100.0,1717600.0,2918100.0
2022-07-22,00878,147000,2000,2000,0,147000,1276197500,74458000,1457000,0,0,75915000,13919103,0,1822556.0,7517260.0,1822556.0,7517260.0,1822556.0,7517260.0,1822556.0,7517260.0
2022-07-25,00878,147000,57000,1000,0,203000,1279572500,75915000,450000,0,0,76365000,13315079,0,673408.0,943200.0,673408.0,943200.0,673408.0,943200.0,673408.0,943200.0
2022-07-26,00878,203000,2000,51000,0,154000,1284572500,76365000,1924000,0,0,78289000,13185949,0,2141073.0,2648000.0,2141073.0,2648000.0,2141073.0,2648000.0,2141073.0,2648000.0
2022-07-27,00878,154000,0,0,0,154000,1287447500,78289000,363000,0,0,78652000,13178292,0,1357660.0,2098000.0,1357660.0,2098000.0,1357660.0,2098000.0,1357660.0,2098000.0
2022-07-28,00878,154000,0,6000,0,148000,1290197500,78652000,0,0,0,78652000,13193614,0,902938.0,4977200.0,902938.0,4977200.0,902938.0,4977200.0,902938.0,4977200.0
2022-07-29,00878,148000,1000,0,0,149000,1294322500,78652000,0,0,0,78652000,12629077,0,2346367.0,5335000.0,2346367.0,5335000.0,2346367.0,5335000.0,2346367.0,5335000.0
2022-08-01,00878,149000,8000,2000,0,155000,1302447500,78652000,0,0,0,78652000,12124978,0,1834788.0,8127000.0,1834788.0,8127000.0,1834788.0,8127000.0,1834788.0,8127000.0
2022-08-02,00878,155000,630000,4000,0,781000,1317447500,78652000,2103000,0,0,80755000,12564634,0,2354875.0,19269000.0,2354875.0,19269000.0,2354875.0,19269000.0,2354875.0,19269000.0
2022-08-03,00878,781000,818000,13000,0,1586000,1325822500,80755000,5356000,274000,0,85837000,12650844,0,1889330.0,9326000.0,1889330.0,9326000.0,1889330.0,9326000.0,1889330.0,9326000.0
2022-08-04,00878,1586000,2000,5000,0,1583000,1331697500,85837000,9376000,0,0,95213000,12782697,0,1726124.0,9355000.0,1726124.0,9355000.0,1726124.0,9355000.0,1726124.0,9355000.0
2022-08-05,00878,1583000,0,4000,1500000,79000,1338947500,95213000,1769000,0,0,96982000,12886917,0,2298866.0,1755000.0,2298866.0,1755000.0,2298866.0,1755000.0,2298866.0,1755000.0
2022-08-08,00878,79000,100000,1000,0,178000,1343697500,96982000,1536000,137000,0,98381000,13046761,0,2730703.0,4078100.0,2730703.0,4078100.0,2730703.0,4078100.0,2730703.0,4078100.0
2022-08-09,00878,178000,2000,3000,1000,176000,1349322500,98381000,19000,5800000,0,92600000,13225326,0,1233129.0,6726400.0,1233129.0,6726400.0,1233129.0,6726400.0,1233129.0,6726400.0
2022-08-10,00878,176000,0,73000,103000,0,1362947500,92600000,2062000,0,0,94662000,13457029,0,841570.0,10609000.0,841570.0,10609000.0,841570.0,10609000.0,841570.0,10609000.0
2022-08-11,00878,0,0,0,0,0,1367072500,94662000,0,10000,0,94652000,12854815,0,4927910.0,2905000.0,4927910.0,2905000.0,4927910.0,2905000.0,4927910.0,2905000.0
2022-08-12,00878,0,0,0,0,0,1373572500,94652000,0,10000,0,94642000,12420714,0,3751110.0,2505000.0,3751110.0,2505000.0,3751110.0,2505000.0,3751110.0,2505000.0
2022-08-15,00878,0,0,0,0,0,1390697500,94642000,10089000,2000,0,104729000,12934490,0,1188935.0,16114060.0,1188935.0,16114060.0,1188935.0,16114060.0,1188935.0,16114060.0
2022-08-16,00878,0,2000,0,0,2000,1412822500,104729000,3485000,0,0,108214000,13423206,0,1692933.0,15332216.0,1692933.0,15332216.0,1692933.0,15332216.0,1692933.0,15332216.0
2022-08-17,00878,2000,2000,0,0,4000,1415822500,108214000,1250000,7302000,0,102162000,13192499,0,2287000.0,5264000.0,2287000.0,5264000.0,2287000.0,5264000.0,2287000.0,5264000.0
2022-08-18,00878,4000,1000,0,0,5000,1417572500,102162000,0,5900000,0,96262000,13143217,0,3389231.0,2577000.0,3389231.0,2577000.0,3389231.0,2577000.0,3389231.0,2577000.0
2022-08-19,00878,5000,0,1000,0,4000,1425197500,96262000,0,1000000,0,95262000,13097823,0,741819.0,7313010.0,741819.0,7313010.0,741819.0,7313010.0,741819.0,7313010.0
2022-08-22,00878,4000,2000,0,2000,4000,1436947500,95262000,0,0,0,95262000,13291125,0,829037.0,7489000.0,829037.0,7489000.0,829037.0,7489000.0,829037.0,7489000.0
2022-08-23,00878,4000,62000,0,0,66000,1449322500,95262000,0,0,0,95262000,13446478,0,1460944.0,20137040.0,1460944.0,20137040.0,1460944.0,20137040.0,1460944.0,20137040.0
2022-08-24,00878,66000,2000,1000,0,67000,1461322500,95262000,200000,1750000,0,93712000,13613224,0,1302328.0,10715000.0,1302328.0,10715000.0,1302328.0,10715000.0,1302328.0,10715000.0
2022-08-25,00878,67000,14000,2000,0,79000,1468822500,93712000,0,900000,0,92812000,13377903,0,650468.0,420000.0,650468.0,420000.0,650468.0,420000.0,650468.0,420000.0
2022-08-26,00878,79000,3000,1000,0,81000,1471697500,92812000,1949000,7550000,0,87211000,13203872,0,751423.0,259000.0,751423.0,259000.0,751423.0,259000.0,751423.0,259000.0
2022-08-29,00878,81000,66000,14000,0,133000,1498822500,87211000,21596000,0,0,108807000,14264097,0,1035620.0,34133620.0,1035620.0,34133620.0,1035620.0,34133620.0,1035620.0,34133620.0
2022-08-30,00878,133000,2000,11000,0,124000,1510822500,108807000,2429000,2058000,0,109178000,14553526,0,1218370.0,7238000.0,1218370.0,7238000.0,1218370.0,7238000.0,1218370.0,7238000.0
2022-08-31,00878,124000,2000,0,0,126000,1513072500,109178000,0,1000000,0,108178000,14561184,0,3607298.0,1064347.0,3607298.0,1064347.0,3607298.0,1064347.0,3607298.0,1064347.0
2022-09-01,00878,126000,2000,64000,60000,4000,1538072500,108178000,14523000,0,0,122701000,15703176,0,2379281.0,20529000.0,2379281.0,20529000.0,2379281.0,20529000.0,2379281.0,20529000.0
2022-09-02,00878,4000,4000,2000,0,6000,1546197500,122701000,67000,5943000,0,116825000,16201480,0,1640947.0,11819100.0,1640947.0,11819100.0,1640947.0,11819100.0,1640947.0,11819100.0
2022-09-05,00878,6000,6000,3000,0,9000,1552322500,116825000,2831000,0,0,119656000,16310836,0,2011865.0,973000.0,2011865.0,973000.0,2011865.0,973000.0,2011865.0,973000.0
2022-09-06,00878,9000,34000,0,0,43000,1558572500,119656000,2169000,5000000,0,116825000,16365288,0,389400.0,572000.0,389400.0,572000.0,389400.0,572000.0,389400.0,572000.0
2022-09-07,00878,43000,11000,40000,1000,13000,1576822500,116825000,0,0,0,116825000,17086265,0,2051692.0,22358000.0,2051692.0,22358000.0,2051692.0,22358000.0,2051692.0,22358000.0
2022-09-08,00878,13000,10000,0,0,23000,1580322500,116825000,750000,10000000,0,107575000,17039127,0,4258038.0,1499000.0,4258038.0,1499000.0,4258038.0,1499000.0,4258038.0,1499000.0
2022-09-12,00878,23000,18000,0,0,41000,1580322500,107575000,319000,23826000,0,84068000,17024683,0,5536572.0,488551.0,5536572.0,488551.0,5536572.0,488551.0,5536572.0,488551.0
2022-09-13,00878,41000,10000,0,0,51000,1580322500,84068000,0,22239000,0,61829000,16938717,0,1368530.0,640973.0,1368530.0,640973.0,1368530.0,640973.0,1368530.0,640973.0
2022-09-14,00878,51000,0,10000,0,41000,1581072500,61829000,2500000,0,0,64329000,16761099,0,640635.0,17286000.0,640635.0,17286000.0,640635.0,17286000.0,640635.0,17286000.0
2022-09-15,00878,41000,2000,0,1000,42000,1581947500,64329000,287000,1000000,0,63616000,16481886,0,315700.0,3116000.0,315700.0,3116000.0,315700.0,3116000.0,315700.0,3116000.0
2022-09-16,00878,42000,42000,27000,0,57000,1598322500,63616000,8528000,4000000,0,68144000,16650439,0,150816.0,10711000.0,150816.0,10711000.0,150816.0,10711000.0,150816.0,10711000.0
2022-09-19,00878,57000,2000,41000,0,18000,1606447500,68144000,65000,0,0,68209000,16706922,0,2185203.0,3884000.0,2185203.0,3884000.0,2185203.0,3884000.0,2185203.0,3884000.0
2022-09-20,00878,18000,4000,0,1000,21000,1610447500,68209000,0,1934000,0,66275000,16455160,0,968482.0,988000.0,968482.0,988000.0,968482.0,988000.0,968482.0,988000.0
2022-09-21,00878,21000,1000,4000,0,18000,1615072500,66275000,0,0,0,66275000,16785404,0,1740192.0,17721000.0,1740192.0,17721000.0,1740192.0,17721000.0,1740192.0,17721000.0
2022-09-22,00878,18000,25000,12000,1000,30000,1646947500,66275000,19663000,0,0,85938000,17331775,0,1279447.0,19721000.0,1279447.0,19721000.0,1279447.0,19721000.0,1279447.0,19721000.0
2022-09-23,00878,30000,11000,1000,0,40000,1651072500,85938000,3180000,0,0,89118000,17588658,0,1558735.0,9143850.0,1558735.0,9143850.0,1558735.0,9143850.0,1558735.0,9143850.0
2022-09-26,00878,40000,217000,4000,1000,252000,1683197500,89118000,8576000,0,0,97694000,18605505,0,2342021.0,22422281.0,2342021.0,22422281.0,2342021.0,22422281.0,2342021.0,22422281.0
2022-09-27,00878,252000,12000,45000,0,219000,1700697500,97694000,5000000,1000000,0,101694000,18171807,0,2216005.0,4555000.0,2216005.0,4555000.0,2216005.0,4555000.0,2216005.0,4555000.0
2022-09-28,00878,219000,20000,2000,174000,63000,1717197500,101694000,0,2937000,0,98757000,18333813,0,9646346.0,5795000.0,9646346.0,5795000.0,9646346.0,5795000.0,9646346.0,5795000.0
2022-09-29,00878,63000,24000,24000,1000,62000,1729072500,98757000,1504000,6391000,0,93870000,18656264,0,5311707.0,3801000.0,5311707.0,3801000.0,5311707.0,3801000.0,5311707.0,3801000.0
2022-09-30,00878,62000,8000,22000,0,48000,1738697500,93870000,0,10000000,0,83870000,12733289,0,786040.0,3565200.0,786040.0,3565200.0,786040.0,3565200.0,786040.0,3565200.0
2022-10-03,00878,48000,8000,5000,0,51000,1757822500,83870000,0,6000000,0,77870000,13125879,0,711432.0,11993100.0,711432.0,11993100.0,711432.0,11993100.0,711432.0,11993100.0
2022-10-04,00878,51000,20000,30000,0,41000,1761822500,77870000,500000,0,0,78370000,13113856,0,8072750.0,2993122.0,8072750.0,2993122.0,8072750.0,2993122.0,8072750.0,2993122.0
2022-10-05,00878,41000,11000,0,0,52000,1763947500,78370000,0,0,0,78370000,12814493,0,458897.0,820000.0,458897.0,820000.0,458897.0,820000.0,458897.0,820000.0
2022-10-06,00878,52000,23000,1000,1000,73000,1768822500,78370000,0,3500000,0,74870000,12743363,0,5480462.0,2194000.0,5480462.0,2194000.0,5480462.0,2194000.0,5480462.0,2194000.0
2022-10-07,00878,73000,14000,28000,0,59000,1772572500,74870000,0,0,0,74870000,12805488,0,408757.0,3518000.0,408757.0,3518000.0,408757.0,3518000.0,408757.0,3518000.0
2022-10-11,00878,59000,11000,9000,0,61000,1803072500,74870000,2975000,4000000,0,73845000,6767802,0,1111910.0,27486000.0,1111910.0,27486000.0,1111910.0,27486000.0,1111910.0,27486000.0
2022-10-12,00878,61000,8000,2000,0,67000,1811572500,73845000,25000,0,0,73870000,6477761,0,4222519.0,6274400.0,4222519.0,6274400.0,4222519.0,6274400.0,4222519.0,6274400.0
2022-10-13,00878,67000,50000,3000,0,114000,1834572500,73870000,500000,0,0,74370000,6647863,0,8801866.0,18382000.0,8801866.0,18382000.0,8801866.0,18382000.0,8801866.0,18382000.0
2022-10-14,00878,114000,6000,30000,3000,87000,1841322500,74370000,0,1000000,0,73370000,6653996,0,505126.0,3890500.0,505126.0,3890500.0,505126.0,3890500.0,505126.0,3890500.0
2022-10-17,00878,87000,44000,3000,0,128000,1854822500,73370000,0,0,0,73370000,6486789,0,12806837.0,8269000.0,12806837.0,8269000.0,12806837.0,8269000.0,12806837.0,8269000.0
2022-10-18,00878,128000,7000,43000,0,92000,1861072500,73370000,0,3000000,0,70370000,6382428,0,11871087.0,6962900.0,11871087.0,6962900.0,11871087.0,6962900.0,11871087.0,6962900.0
2022-10-19,00878,92000,7000,50000,0,49000,1861072500,70370000,0,0,0,70370000,6383277,0,8248845.0,4191000.0,8248845.0,4191000.0,8248845.0,4191000.0,8248845.0,4191000.0
2022-10-20,00878,49000,6000,5000,0,50000,1866072500,70370000,0,1976000,0,68394000,6475435,0,2857936.0,17265000.0,2857936.0,17265000.0,2857936.0,17265000.0,2857936.0,17265000.0
2022-10-21,00878,50000,26000,0,0,76000,1866822500,68394000,0,5610000,0,62784000,6278350,0,3732223.0,3351000.0,3732223.0,3351000.0,3732223.0,3351000.0,3732223.0,3351000.0
2022-10-24,00878,76000,57000,8000,0,125000,1873822500,62784000,10000,0,0,62794000,6295656,0,3710996.0,4863207.0,3710996.0,4863207.0,3710996.0,4863207.0,3710996.0,4863207.0
2022-10-25,00878,125000,9000,11000,1000,122000,1878697500,62794000,0,0,0,62794000,6344718,0,7485413.0,5055000.0,7485413.0,5055000.0,7485413.0,5055000.0,7485413.0,5055000.0
2022-10-26,00878,122000,51000,3000,1000,169000,1881697500,62794000,0,0,0,62794000,6356036,0,6181510.0,1766750.0,6181510.0,1766750.0,6181510.0,1766750.0,6181510.0,1766750.0
2022-10-27,00878,169000,9000,73000,3000,102000,1882947500,62794000,4235000,4000000,0,63029000,6242681,0,241410.0,8518000.0,241410.0,8518000.0,241410.0,8518000.0,241410.0,8518000.0
2022-10-28,00878,102000,2000,5000,0,99000,1884947500,63029000,5884000,1000000,0,67913000,6261079,0,2666085.0,6042000.0,2666085.0,6042000.0,2666085.0,6042000.0,2666085.0,6042000.0
2022-10-31,00878,99000,32000,56000,0,75000,1885822500,67913000,5817000,0,0,73730000,6119289,0,3419210.0,6164000.0,3419210.0,6164000.0,3419210.0,6164000.0,3419210.0,6164000.0
2022-11-01,00878,75000,3000,15000,1000,62000,1887697500,73730000,5293000,0,0,79023000,6074211,0,1251461.0,6473000.0,1251461.0,6473000.0,1251461.0,6473000.0,1251461.0,6473000.0
2022-11-02,00878,62000,0,0,0,62000,1895447500,79023000,3579000,0,0,82602000,6211539,0,708610.0,14037000.0,708610.0,14037000.0,708610.0,14037000.0,708610.0,14037000.0
2022-11-03,00878,62000,27000,39000,0,50000,1903947500,82602000,0,1000000,0,81602000,6129238,0,789801.0,5404100.0,789801.0,5404100.0,789801.0,5404100.0,789801.0,5404100.0
2022-11-04,00878,50000,0,3000,1000,46000,1910447500,81602000,0,540000,0,81062000,5904586,0,352063.0,4643000.0,352063.0,4643000.0,352063.0,4643000.0,352063.0,4643000.0
2022-11-07,00878,46000,38000,26000,1000,57000,1914447500,81062000,0,0,0,81062000,5813193,0,122503.0,861225.0,122503.0,861225.0,122503.0,861225.0,122503.0,861225.0
2022-11-08,00878,57000,67000,51000,0,73000,1922447500,81062000,6000,5020000,0,76048000,5467354,0,283521.0,4236245.0,283521.0,4236245.0,283521.0,4236245.0,283521.0,4236245.0
2022-11-09,00878,73000,7000,0,0,80000,1923822500,76048000,0,500000,0,75548000,5393598,0,686870.0,4759006.0,686870.0,4759006.0,686870.0,4759006.0,686870.0,4759006.0
2022-11-10,00878,80000,0,79000,0,1000,1929072500,75548000,2535000,10000,0,78073000,5171233,0,877539.0,3963000.0,877539.0,3963000.0,877539.0,3963000.0,877539.0,3963000.0
2022-11-11,00878,1000,0,0,1000,0,1929447500,78073000,5171000,0,0,83244000,5108546,0,6185620.0,8587000.0,6185620.0,8587000.0,6185620.0,8587000.0,6185620.0,8587000.0
2022-11-14,00878,0,0,0,0,0,1929822500,83244000,6248000,0,0,89492000,5079390,0,8788282.0,9050311.0,8788282.0,9050311.0,8788282.0,9050311.0,8788282.0,9050311.0
2022-11-15,00878,0,0,0,0,0,1936322500,89492000,3000000,0,0,92492000,5033808,0,5517361.0,11079460.0,5517361.0,11079460.0,5517361.0,11079460.0,5517361.0,11079460.0
2022-11-16,00878,0,39000,0,0,39000,1943947500,92492000,3167000,0,0,95659000,5176861,0,2277325.0,16162200.0,2277325.0,16162200.0,2277325.0,16162200.0,2277325.0,16162200.0
2022-11-17,00878,39000,9000,38000,0,10000,1950197500,95659000,873000,0,0,96532000,5179412,0,1069403.0,2929000.0,1069403.0,2929000.0,1069403.0,2929000.0,1069403.0,2929000.0
2022-11-18,00878,10000,9000,3000,0,16000,1959197500,96532000,1079000,3000000,0,94611000,5225944,0,609834.0,2234200.0,609834.0,2234200.0,609834.0,2234200.0,609834.0,2234200.0
2022-11-21,00878,16000,5000,5000,0,16000,1965447500,94611000,0,3000000,0,91611000,5253835,0,1628715.0,4813193.0,1628715.0,4813193.0,1628715.0,4813193.0,1628715.0,4813193.0
2022-11-22,00878,16000,2000,2000,0,16000,1971822500,91611000,1760000,0,0,93371000,4913281,0,577544.0,2390000.0,577544.0,2390000.0,577544.0,2390000.0,577544.0,2390000.0
2022-11-23,00878,16000,9000,5000,0,20000,1973447500,93371000,279000,0,0,93650000,4836863,0,729260.0,463300.0,729260.0,463300.0,729260.0,463300.0,729260.0,463300.0
2022-11-24,00878,20000,25000,0,0,45000,1979697500,93650000,1197000,0,0,94847000,4609093,0,3529650.0,720100.0,3529650.0,720100.0,3529650.0,720100.0,3529650.0,720100.0
2022-11-25,00878,45000,18000,0,0,63000,1980322500,94847000,0,5000000,0,89847000,4580798,0,4756961.0,1182183.0,4756961.0,1182183.0,4756961.0,1182183.0,4756961.0,1182183.0
2022-11-28,00878,63000,40000,1000,0,102000,1984947500,89847000,3238000,0,0,93085000,4447134,0,2051355.0,11667000.0,2051355.0,11667000.0,2051355.0,11667000.0,2051355.0,11667000.0
2022-11-29,00878,102000,11000,64000,0,49000,1985447500,93085000,2766000,3000000,0,92851000,4374863,0,2642390.0,1990240.0,2642390.0,1990240.0,2642390.0,1990240.0,2642390.0,1990240.0
2022-11-30,00878,49000,13000,0,0,62000,1986322500,92851000,1558000,0,0,94409000,4376012,0,7702191.0,2471000.0,7702191.0,2471000.0,7702191.0,2471000.0,7702191.0,2471000.0
2022-12-01,00878,62000,3000,0,0,65000,1987072500,94409000,4206000,0,0,98615000,4336250,0,2120322.0,6641000.0,2120322.0,6641000.0,2120322.0,6641000.0,2120322.0,6641000.0
2022-12-02,00878,65000,0,3000,0,62000,1987697500,98615000,4336000,0,0,102951000,4337830,0,685894.0,14103000.0,685894.0,14103000.0,685894.0,14103000.0,685894.0,14103000.0
2022-12-05,00878,62000,257000,0,0,319000,1991947500,102951000,0,1000000,0,101951000,4340047,0,3133920.0,733300.0,3133920.0,733300.0,3133920.0,733300.0,3133920.0,733300.0
2022-12-06,00878,319000,0,14000,0,305000,2000822500,101951000,1498000,0,0,103449000,4432016,0,841039.0,23248704.0,841039.0,23248704.0,841039.0,23248704.0,841039.0,23248704.0
2022-12-07,00878,305000,0,0,0,305000,2009572500,103449000,0,311000,0,103138000,4464653,0,1769455.0,6133850.0,1769455.0,6133850.0,1769455.0,6133850.0,1769455.0,6133850.0
2022-12-08,00878,305000,0,31000,0,274000,2022822500,103138000,1888000,0,0,105026000,4567350,0,441836.0,9453250.0,441836.0,9453250.0,441836.0,9453250.0,441836.0,9453250.0
2022-12-09,00878,274000,21000,0,0,295000,2024072500,105026000,1246000,0,0,106272000,4547028,0,435647.0,785200.0,435647.0,785200.0,435647.0,785200.0,435647.0,785200.0
2022-12-12,00878,295000,18000,12000,1000,300000,2031947500,106272000,1192000,0,0,107464000,4605945,0,516319.0,11009500.0,516319.0,11009500.0,516319.0,11009500.0,516319.0,11009500.0
2022-12-13,00878,300000,0,3000,0,297000,2038697500,107464000,569000,0,0,108033000,4700977,0,1023600.0,5619000.0,1023600.0,5619000.0,1023600.0,5619000.0,1023600.0,5619000.0
2022-12-14,00878,297000,14000,15000,0,296000,2040197500,108033000,431000,0,0,108464000,4572655,0,3256615.0,982833.0,3256615.0,982833.0,3256615.0,982833.0,3256615.0,982833.0
2022-12-15,00878,296000,0,0,1000,295000,2040947500,108464000,0,1000000,0,107464000,4478551,0,610168.0,2904000.0,610168.0,2904000.0,610168.0,2904000.0,610168.0,2904000.0
2022-12-16,00878,295000,1000,10000,0,286000,2059072500,107464000,1874000,0,0,109338000,4664867,0,904885.0,29766000.0,904885.0,29766000.0,904885.0,29766000.0,904885.0,29766000.0
2022-12-19,00878,286000,0,0,0,286000,2065197500,109338000,3374000,0,0,112712000,4686328,0,1791999.0,8131000.0,1791999.0,8131000.0,1791999.0,8131000.0,1791999.0,8131000.0
2022-12-20,00878,286000,3000,5000,0,284000,2080447500,112712000,4334000,0,0,117046000,4943953,0,1552927.0,22956000.0,1552927.0,22956000.0,1552927.0,22956000.0,1552927.0,22956000.0
2022-12-21,00878,284000,5000,4000,0,285000,2104822500,117046000,4943000,0,0,121989000,5051320,0,2410824.0,5478599.0,2410824.0,5478599.0,2410824.0,5478599.0,2410824.0,5478599.0
2022-12-22,00878,285000,11000,0,0,296000,2105322500,121989000,0,350000,0,121639000,4995430,0,5439110.0,415000.0,5439110.0,415000.0,5439110.0,415000.0,5439110.0,415000.0
2022-12-23,00878,296000,129000,0,157000,268000,2106697500,121639000,0,0,0,121639000,4907169,0,2083010.0,6928000.0,2083010.0,6928000.0,2083010.0,6928000.0,2083010.0,6928000.0
2022-12-26,00878,268000,0,0,0,268000,2111572500,121639000,0,0,0,121639000,4732568,0,142882.0,19000.0,142882.0,19000.0,142882.0,19000.0,142882.0,19000.0
2022-12-27,00878,268000,3000,0,0,271000,2113072500,121639000,0,0,0,121639000,4523653,0,399703.0,481000.0,399703.0,481000.0,399703.0,481000.0,399703.0,481000.0
2022-12-28,00878,271000,1000,1000,0,271000,2121947500,121639000,0,4543000,0,117096000,4399672,0,680115.0,12484000.0,680115.0,12484000.0,680115.0,12484000.0,680115.0,12484000.0
2022-12-29,00878,271000,1000,0,0,272000,2136947500,117096000,0,0,0,117096000,4441500,0,78520.0,8236249.0,78520.0,8236249.0,78520.0,8236249.0,78520.0,8236249.0
2022-12-30,00878,272000,5000,0,0,277000,2138072500,117096000,0,0,0,117096000,4324795,0,2032604.0,511200.0,2032604.0,511200.0,2032604.0,511200.0,2032604.0,511200.0
2023-01-03,00878,277000,0,0,0,277000,2146947500,117096000,0,0,0,117096000,4332454,0,3072444.0,6003200.0,3072444.0,6003200.0,3072444.0,6003200.0,3072444.0,6003200.0
2023-01-04,00878,277000,2000,0,0,279000,2146947500,117096000,0,1000000,0,116096000,4270789,0,3444846.0,402000.0,3444846.0,402000.0,3444846.0,402000.0,3444846.0,402000.0
2023-01-05,00878,279000,19000,0,0,298000,2147447500,116096000,0,0,0,116096000,4261458,0,2272352.0,591000.0,2272352.0,591000.0,2272352.0,591000.0,2272352.0,591000.0
2023-01-06,00878,298000,25000,19000,148000,156000,-2146769796,116096000,0,0,0,116096000,4250070,0,4941074.0,231675.0,4941074.0,231675.0,4941074.0,231675.0,4941074.0,231675.0
2023-01-09,00878,156000,55000,16000,0,195000,-2133519796,116096000,0,1928000,0,114168000,4362200,0,25405282.0,572500.0,25405282.0,572500.0,25405282.0,572500.0,25405282.0,572500.0
2023-01-10,00878,195000,5000,0,0,200000,-2133519796,114168000,0,2874000,0,111294000,4337883,0,4903789.0,842000.0,4903789.0,842000.0,4903789.0,842000.0,4903789.0,842000.0
2023-01-11,00878,200000,49000,7000,0,242000,-2133519796,111294000,0,200000,0,111094000,4334034,0,1088669.0,804305.0,1088669.0,804305.0,1088669.0,804305.0,1088669.0,804305.0
